user_id,date,age,gender,height_cm,activity_level,total_calories,total_protein,total_carbs,total_fat,sugar,fiber,sodium,health_score,weight_kg
80,2026-01-31,59,female,158,sedentary,2446.8,84.2,230.7,131.9,66,10,2238,1.0,89.14
80,2026-02-01,59,female,158,sedentary,1373.8,90.2,174.8,34.9,47,39,2612,10.0,89.1
80,2026-02-02,59,female,158,sedentary,1456.8,77.5,178.4,48.1,20,36,3269,10.0,89.06
80,2026-02-03,59,female,158,sedentary,1467.8,82.1,196.3,39.3,25,29,4725,8.1,89.03
80,2026-02-04,59,female,158,sedentary,2212.8,76.9,261.4,95.5,74,12,3446,2.8,89.1
80,2026-02-05,59,female,158,sedentary,1205.8,103.0,122.0,34.0,20,30,2078,9.2,89.03
80,2026-02-06,59,female,158,sedentary,2157.8,60.8,282.8,87.0,147,11,3790,1.0,89.09
80,2026-02-07,59,female,158,sedentary,1788.8,118.8,238.3,40.0,34,36,1569,9.8,89.1
80,2026-02-08,59,female,158,sedentary,1593.8,119.7,170.2,48.3,47,27,1545,8.8,89.09
80,2026-02-09,59,female,158,sedentary,2246.8,56.7,255.4,110.9,82,5,2184,1.0,89.16
80,2026-02-10,59,female,158,sedentary,1585.8,86.3,216.2,41.7,48,28,2459,8.8,89.14
80,2026-02-11,59,female,158,sedentary,2412.8,74.8,245.5,125.7,79,11,4036,1.0,89.24
80,2026-02-12,59,female,158,sedentary,1947.8,71.8,200.6,95.3,141,14,3279,1.7,89.27
80,2026-02-13,59,female,158,sedentary,1699.8,106.7,193.8,55.3,35,35,3944,10.0,89.27
80,2026-02-14,59,female,158,sedentary,2045.8,60.2,266.4,82.1,124,5,2127,2.8,89.31
80,2026-02-15,59,female,158,sedentary,1582.8,111.8,187.7,42.7,21,36,4584,8.9,89.29
80,2026-02-16,59,female,158,sedentary,1999.8,66.7,203.9,101.9,103,9,4234,1.1,89.33
80,2026-02-17,59,female,158,sedentary,1283.8,68.0,186.0,29.8,45,29,4342,7.8,89.28
80,2026-02-18,59,female,158,sedentary,2287.8,65.5,251.1,113.5,73,13,3551,1.0,89.35
80,2026-02-19,59,female,158,sedentary,1484.8,116.3,169.3,38.1,21,26,2922,9.0,89.33
80,2026-02-20,59,female,158,sedentary,1658.8,133.5,175.2,47.1,21,27,2985,9.2,89.32
80,2026-02-21,59,female,158,sedentary,1758.8,107.1,207.0,55.8,24,40,2226,10.0,89.33
80,2026-02-22,59,female,158,sedentary,1313.8,80.6,152.6,42.3,48,31,3617,10.0,89.28
80,2026-02-23,59,female,158,sedentary,1934.8,61.7,188.6,103.7,145,6,2666,2.3,89.3
80,2026-02-24,59,female,158,sedentary,2002.8,65.5,214.8,97.9,132,10,4288,1.0,89.34
80,2026-02-25,59,female,158,sedentary,1376.8,110.6,142.9,40.3,30,39,2484,10.0,89.3
80,2026-02-26,59,female,158,sedentary,1631.8,113.8,194.5,44.3,49,26,4958,7.9,89.29
80,2026-02-27,59,female,158,sedentary,1212.8,73.2,158.4,31.8,41,34,2434,9.7,89.23
80,2026-02-28,59,female,158,sedentary,2229.8,66.7,267.2,99.3,129,14,3058,1.0,89.3
80,2026-03-01,59,female,158,sedentary,1768.8,101.2,230.6,49.1,26,32,4225,9.1,89.3
80,2026-03-02,59,female,158,sedentary,1608.8,100.9,215.6,38.1,35,33,4884,8.9,89.29
80,2026-03-03,59,female,158,sedentary,1399.8,71.2,181.5,43.3,28,37,1909,10.0,89.25
80,2026-03-04,59,female,158,sedentary,1255.8,105.9,122.6,38.0,24,40,3727,9.8,89.19
80,2026-03-05,59,female,158,sedentary,1688.8,119.1,182.6,53.5,30,37,3133,9.9,89.19
80,2026-03-06,59,female,158,sedentary,1775.8,97.8,221.0,55.6,35,39,2479,10.0,89.2
81,2026-01-06,19,female,190,sedentary,2065.8,61.2,273.0,81.0,104,14,2451,2.2,61.03
81,2026-01-07,19,female,190,sedentary,1663.8,98.8,199.8,52.2,34,30,4155,8.0,61.0
81,2026-01-08,19,female,190,sedentary,1473.8,108.1,155.4,46.6,47,34,2762,10.0,60.96
81,2026-01-09,19,female,190,sedentary,2098.8,61.8,258.8,90.7,144,12,1985,2.5,60.99
81,2026-01-10,19,female,190,sedentary,2213.8,71.0,285.6,87.5,96,5,2081,5.0,61.03
81,2026-01-11,19,female,190,sedentary,1693.8,118.6,191.7,50.3,27,33,3134,10.0,61.01
81,2026-01-12,19,female,190,sedentary,1606.8,111.9,177.2,50.1,33,37,2664,9.7,60.98
81,2026-01-13,19,female,190,sedentary,1472.8,106.2,158.1,46.2,20,30,3477,8.9,60.93
81,2026-01-14,19,female,190,sedentary,2528.8,92.7,252.3,127.6,103,12,2153,1.0,61.02
81,2026-01-15,19,female,190,sedentary,1465.8,96.4,175.7,41.9,34,37,4366,9.3,60.97
81,2026-01-16,19,female,190,sedentary,2131.8,77.7,248.5,91.9,102,12,1743,5.2,61.01
81,2026-01-17,19,female,190,sedentary,1807.8,97.1,241.7,50.3,29,28,1677,8.7,61.0
81,2026-01-18,19,female,190,sedentary,1432.8,88.4,163.7,47.2,45,34,3498,9.9,60.95
81,2026-01-19,19,female,190,sedentary,2165.8,78.9,272.9,84.3,85,13,4107,4.1,60.99
81,2026-01-20,19,female,190,sedentary,2607.8,77.1,337.9,105.3,105,15,3777,2.4,61.09
81,2026-01-21,19,female,190,sedentary,2158.8,66.8,275.6,87.7,98,12,3871,5.1,61.13
81,2026-01-22,19,female,190,sedentary,2312.8,77.4,292.5,92.6,78,7,4289,1.7,61.19
81,2026-01-23,19,female,190,sedentary,1537.8,105.8,186.4,41.0,41,31,1937,10.0,61.15
81,2026-01-24,19,female,190,sedentary,1410.8,88.2,193.7,31.5,35,25,2164,9.1,61.09
81,2026-01-25,19,female,190,sedentary,1793.8,110.6,207.0,58.1,24,35,1520,10.0,61.08
81,2026-01-26,19,female,190,sedentary,2549.8,64.7,308.2,117.6,85,7,3246,1.0,61.18
81,2026-01-27,19,female,190,sedentary,1506.8,78.9,219.9,34.6,46,38,3621,10.0,61.13
81,2026-01-28,19,female,190,sedentary,1397.8,89.4,165.3,42.1,33,35,4317,9.0,61.07
81,2026-01-29,19,female,190,sedentary,1801.8,128.1,205.6,51.9,26,27,4140,8.3,61.07
81,2026-01-30,19,female,190,sedentary,2185.8,60.2,288.7,87.8,108,13,2817,2.6,61.11
81,2026-01-31,19,female,190,sedentary,2490.8,81.2,284.0,114.4,64,15,2407,1.8,61.19
81,2026-02-01,19,female,190,sedentary,1489.8,85.4,206.2,35.9,41,34,3838,10.0,61.15
81,2026-02-02,19,female,190,sedentary,1698.8,120.3,179.1,55.7,42,26,2889,9.1,61.13
81,2026-02-03,19,female,190,sedentary,1654.8,121.2,179.8,50.1,29,29,3886,9.2,61.1
81,2026-02-04,19,female,190,sedentary,1354.8,92.4,160.4,38.2,39,39,3183,10.0,61.04
81,2026-02-05,19,female,190,sedentary,1464.8,84.7,178.0,46.0,26,25,2034,9.1,60.99
81,2026-02-06,19,female,190,sedentary,1405.8,121.8,152.9,34.1,46,28,2730,8.9,60.93
81,2026-02-07,19,female,190,sedentary,1567.8,130.2,157.2,46.5,23,33,2052,9.7,60.89
81,2026-02-08,19,female,190,sedentary,1811.8,93.6,230.3,57.4,38,26,3855,9.1,60.89
81,2026-02-09,19,female,190,sedentary,1586.8,106.7,198.8,40.5,25,31,2040,9.8,60.85
81,2026-02-10,19,female,190,sedentary,2125.8,69.0,235.0,101.1,94,6,1570,2.2,60.89
81,2026-02-11,19,female,190,sedentary,1366.8,118.0,151.0,32.3,46,25,2969,9.2,60.83
81,2026-02-12,19,female,190,sedentary,1362.8,83.2,173.6,37.3,22,36,1943,9.9,60.76
81,2026-02-13,19,female,190,sedentary,1592.8,118.1,162.2,52.4,32,29,3776,9.1,60.73
81,2026-02-14,19,female,190,sedentary,1867.8,146.5,183.0,61.1,42,26,3411,9.3,60.73
81,2026-02-15,19,female,190,sedentary,2447.8,73.9,255.5,125.6,111,7,1820,1.0,60.81
81,2026-02-16,19,female,190,sedentary,1373.8,88.9,175.5,35.1,46,31,1685,9.8,60.75
81,2026-02-17,19,female,190,sedentary,2506.8,81.1,249.8,131.5,71,6,1823,1.0,60.83
81,2026-02-18,19,female,190,sedentary,1758.8,109.3,204.2,56.1,46,33,2924,9.7,60.82
81,2026-02-19,19,female,190,sedentary,2160.8,60.0,227.6,112.3,99,14,4183,1.0,60.86
81,2026-02-20,19,female,190,sedentary,1624.8,132.9,182.6,40.3,27,30,3405,9.0,60.83
81,2026-02-21,19,female,190,sedentary,1747.8,152.1,164.5,53.5,40,33,3751,9.7,60.82
81,2026-02-22,19,female,190,sedentary,1797.8,102.5,219.3,56.7,44,40,3079,10.0,60.81
81,2026-02-23,19,female,190,sedentary,1675.8,97.8,196.8,55.3,47,28,3556,8.8,60.79
81,2026-02-24,19,female,190,sedentary,1488.8,128.1,137.3,47.5,23,26,2110,8.8,60.74
81,2026-02-25,19,female,190,sedentary,1475.8,121.3,158.1,39.8,35,27,4213,8.1,60.69
81,2026-02-26,19,female,190,sedentary,1847.8,124.3,214.0,55.0,42,31,4601,8.9,60.69
81,2026-02-27,19,female,190,sedentary,1904.8,117.1,218.2,62.6,25,34,4230,9.3,60.7
81,2026-02-28,19,female,190,sedentary,1547.8,111.2,176.2,44.2,35,26,2528,9.2,60.66
81,2026-03-01,19,female,190,sedentary,1920.8,104.2,242.9,59.2,34,39,2381,9.9,60.67
81,2026-03-02,19,female,190,sedentary,1711.8,97.6,226.3,46.3,35,38,1658,10.0,60.65
81,2026-03-03,19,female,190,sedentary,1722.8,91.6,242.5,43.0,28,37,3577,9.8,60.64
81,2026-03-04,19,female,190,sedentary,1623.8,117.0,177.3,49.6,46,32,3951,9.8,60.61
81,2026-03-05,19,female,190,sedentary,1557.8,106.7,193.1,39.8,21,31,3480,10.0,60.57
81,2026-03-06,19,female,190,sedentary,1402.8,81.1,169.2,44.6,37,30,1809,8.9,60.51
82,2026-01-06,58,male,193,active,2581.9,180.0,286.5,79.6,29,40,2146,10.0,78.95
82,2026-01-07,58,male,193,active,3000.9,246.7,304.4,88.5,41,34,4910,9.1,78.96
82,2026-01-08,58,male,193,active,2630.9,148.0,320.5,84.1,35,39,4384,9.1,78.92
82,2026-01-09,58,male,193,active,2540.9,154.4,301.9,79.5,22,30,3881,8.7,78.86
82,2026-01-10,58,male,193,active,2704.9,182.1,304.6,84.2,29,32,3392,10.0,78.83
82,2026-01-11,58,male,193,active,3632.9,105.3,364.9,194.7,93,13,1592,1.0,78.92
82,2026-01-12,58,male,193,active,2907.9,238.6,320.8,74.5,36,31,4660,8.8,78.91
82,2026-01-13,58,male,193,active,2804.9,179.6,329.8,85.3,42,38,2566,9.8,78.89
82,2026-01-14,58,male,193,active,2557.9,209.4,254.5,78.0,35,30,3755,9.1,78.84
82,2026-01-15,58,male,193,active,3396.9,99.1,418.2,147.5,149,13,2412,1.0,78.9
82,2026-01-16,58,male,193,active,2636.9,195.6,284.2,79.7,36,27,3103,9.3,78.86
82,2026-01-17,58,male,193,active,2451.9,189.5,298.5,55.5,24,37,2700,10.0,78.8
82,2026-01-18,58,male,193,active,2553.9,135.8,354.2,66.0,45,39,4314,9.3,78.74
82,2026-01-19,58,male,193,active,2854.9,190.9,329.1,86.1,25,26,2757,8.7,78.73
82,2026-01-20,58,male,193,active,3200.9,118.6,295.4,171.7,136,10,3003,1.9,78.76
82,2026-01-21,58,male,193,active,3618.9,124.3,335.0,198.0,100,9,4794,1.0,78.85
82,2026-01-22,58,male,193,active,2582.9,186.6,281.2,79.1,42,32,3282,10.0,78.8
82,2026-01-23,58,male,193,active,2608.9,214.3,261.6,78.4,50,27,2112,8.8,78.76
82,2026-01-24,58,male,193,active,3442.9,121.2,344.1,175.8,93,10,3780,1.0,78.82
82,2026-01-25,58,male,193,active,3016.9,228.5,329.4,87.2,30,25,3103,8.8,78.83
82,2026-01-26,58,male,193,active,2661.9,153.5,365.7,65.0,33,35,3494,10.0,78.79
82,2026-01-27,58,male,193,active,2702.9,203.1,317.8,68.8,42,27,3394,8.7,78.76
82,2026-01-28,58,male,193,active,3621.9,104.8,417.7,170.2,108,8,2203,1.0,78.85
82,2026-01-29,58,male,193,active,2737.9,231.2,313.0,62.4,27,25,1804,8.7,78.82
82,2026-01-30,58,male,193,active,3465.9,118.8,428.3,141.9,134,13,3940,2.8,78.89
82,2026-01-31,58,male,193,active,3040.9,177.1,372.5,93.6,48,38,2424,9.9,78.9
82,2026-02-01,58,male,193,active,2954.9,246.2,318.2,77.5,46,34,3923,9.7,78.9
82,2026-02-02,58,male,193,active,2982.9,155.4,372.2,97.0,35,27,4465,8.2,78.9
82,2026-02-03,58,male,193,active,2969.9,206.2,321.1,95.6,50,26,3357,9.3,78.9
82,2026-02-04,58,male,193,active,3437.9,128.6,376.8,157.4,149,13,4507,1.0,78.97
82,2026-02-05,58,male,193,active,2535.9,212.6,269.5,67.5,41,31,3782,10.0,78.91
82,2026-02-06,58,male,193,active,2724.9,189.3,307.0,82.2,30,32,2512,10.0,78.88
82,2026-02-07,58,male,193,active,2478.9,132.9,334.9,67.5,42,40,2389,10.0,78.82
82,2026-02-08,58,male,193,active,2712.9,225.9,263.6,83.9,48,29,4463,8.2,78.79
82,2026-02-09,58,male,193,active,2586.9,167.0,293.3,82.9,43,40,2392,10.0,78.74
82,2026-02-10,58,male,193,active,3672.9,110.4,471.6,149.4,100,6,2384,2.9,78.84
82,2026-02-11,58,male,193,active,2925.9,254.2,258.8,97.1,45,39,2634,10.0,78.83
82,2026-02-12,58,male,193,active,2677.9,190.3,329.6,66.5,21,33,3272,10.0,78.8
82,2026-02-13,58,male,193,active,2550.9,205.4,290.3,63.1,35,37,3133,10.0,78.75
82,2026-02-14,58,male,193,active,2706.9,144.4,338.5,86.1,47,39,4827,9.2,78.71
82,2026-02-15,58,male,193,active,2629.9,157.1,344.9,69.1,23,30,3418,8.7,78.67
82,2026-02-16,58,male,193,active,3499.9,113.8,367.6,174.9,146,15,3668,2.2,78.74
82,2026-02-17,58,male,193,active,2497.9,154.6,328.5,62.8,29,32,2492,10.0,78.69
82,2026-02-18,58,male,193,active,2706.9,183.4,303.5,84.4,28,32,3744,9.8,78.65
82,2026-02-19,58,male,193,active,3706.9,128.4,357.1,196.1,78,11,3192,1.0,78.75
82,2026-02-20,58,male,193,active,3048.9,254.4,294.8,94.7,47,31,1711,10.0,78.76
82,2026-02-21,58,male,193,active,3023.9,215.1,334.9,91.5,49,29,4031,8.1,78.77
82,2026-02-22,58,male,193,active,2977.9,238.5,354.7,67.2,23,28,4349,8.0,78.78
82,2026-02-23,58,male,193,active,3362.9,90.4,417.7,147.8,126,5,4645,1.0,78.83
82,2026-02-24,58,male,193,active,2496.9,203.4,273.7,65.4,29,36,4318,9.1,78.77
82,2026-02-25,58,male,193,active,2857.9,206.1,348.2,71.2,32,40,4582,8.8,78.76
82,2026-02-26,58,male,193,active,2905.9,172.3,392.6,71.8,31,29,2802,8.7,78.75
82,2026-02-27,58,male,193,active,2709.9,188.2,322.1,74.3,38,33,4570,9.3,78.72
82,2026-02-28,58,male,193,active,2940.9,156.9,405.2,77.0,48,27,1750,8.9,78.72
82,2026-03-01,58,male,193,active,2978.9,182.8,374.3,83.4,25,33,2816,10.0,78.72
82,2026-03-02,58,male,193,active,3306.9,100.1,330.7,176.0,93,11,2790,2.0,78.77
82,2026-03-03,58,male,193,active,2857.9,154.8,406.5,68.1,27,36,2032,10.0,78.76
82,2026-03-04,58,male,193,active,2767.9,216.1,313.8,72.0,46,34,4762,9.0,78.73
82,2026-03-05,58,male,193,active,3222.9,92.3,315.1,177.0,96,11,2338,1.0,78.77
82,2026-03-06,58,male,193,active,2698.9,170.0,363.6,62.7,36,32,3366,10.0,78.74
83,2026-01-06,49,male,157,light,2587.2,94.9,323.2,101.6,87,13,3950,3.2,84.05
83,2026-01-07,49,male,157,light,2266.2,131.0,298.8,60.8,38,30,1677,8.8,84.07
83,2026-01-08,49,male,157,light,1954.2,127.1,261.3,44.5,31,30,1669,9.2,84.04
83,2026-01-09,49,male,157,light,2523.2,74.4,254.0,134.4,147,8,1787,1.0,84.08
83,2026-01-10,49,male,157,light,2117.2,141.1,265.5,54.5,24,26,2130,9.1,84.07
83,2026-01-11,49,male,157,light,2030.2,120.8,248.4,61.5,46,29,4783,7.9,84.06
83,2026-01-12,49,male,157,light,2016.2,167.5,190.8,64.7,28,32,2798,9.7,84.04
83,2026-01-13,49,male,157,light,1840.2,124.1,241.4,42.0,30,37,3886,10.0,83.99
83,2026-01-14,49,male,157,light,2273.2,177.8,222.5,74.7,40,28,2737,9.0,84.01
83,2026-01-15,49,male,157,light,2007.2,138.4,242.3,53.8,33,27,2997,8.8,83.98
83,2026-01-16,49,male,157,light,2217.2,189.8,247.4,52.1,33,30,3358,9.3,83.99
83,2026-01-17,49,male,157,light,1807.2,129.2,204.1,52.7,39,39,3311,10.0,83.94
83,2026-01-18,49,male,157,light,2001.2,127.2,253.3,53.3,49,40,4004,9.3,83.92
83,2026-01-19,49,male,157,light,2026.2,106.8,287.8,49.7,45,25,1843,8.7,83.9
83,2026-01-20,49,male,157,light,2687.2,98.2,285.8,127.9,138,9,1615,1.0,83.97
83,2026-01-21,49,male,157,light,2836.2,94.0,294.2,142.6,138,6,2082,1.0,84.05
83,2026-01-22,49,male,157,light,2093.2,130.2,237.3,69.3,23,30,3335,8.7,84.04
83,2026-01-23,49,male,157,light,2151.2,126.8,250.2,71.5,35,35,3115,9.9,84.04
83,2026-01-24,49,male,157,light,2060.2,115.8,260.6,61.6,24,40,3403,9.7,84.02
83,2026-01-25,49,male,157,light,1806.2,107.8,237.1,47.4,28,27,3528,8.9,83.98
83,2026-01-26,49,male,157,light,2106.2,122.2,267.4,60.9,41,34,1920,10.0,83.97
83,2026-01-27,49,male,157,light,2901.2,105.8,315.4,135.2,73,15,4590,1.2,84.06
83,2026-01-28,49,male,157,light,2952.2,96.0,289.0,156.9,92,6,1638,1.0,84.16
83,2026-01-29,49,male,157,light,1756.2,102.6,223.7,50.1,44,29,1561,9.2,84.11
83,2026-01-30,49,male,157,light,1741.2,98.8,247.8,39.4,32,36,3743,9.9,84.05
83,2026-01-31,49,male,157,light,1773.2,152.6,179.3,49.5,26,38,1899,10.0,84.0
83,2026-02-01,49,male,157,light,1853.2,109.5,234.0,53.3,32,37,2978,10.0,83.96
83,2026-02-02,49,male,157,light,1719.2,140.3,191.9,43.4,41,33,3773,10.0,83.9
83,2026-02-03,49,male,157,light,2973.2,83.5,292.5,163.2,113,12,4387,1.0,84.0
83,2026-02-04,49,male,157,light,2826.2,80.0,306.7,142.2,68,14,4142,1.0,84.09
83,2026-02-05,49,male,157,light,2190.2,178.4,221.4,65.7,29,33,2598,9.9,84.09
83,2026-02-06,49,male,157,light,1747.2,149.6,169.3,52.4,35,31,3941,9.8,84.03
83,2026-02-07,49,male,157,light,2257.2,161.1,252.6,66.9,29,25,4279,8.2,84.05
83,2026-02-08,49,male,157,light,2259.2,157.4,266.9,62.4,40,27,2073,8.9,84.06
83,2026-02-09,49,male,157,light,2628.2,82.1,268.9,136.0,136,6,2749,1.0,84.12
83,2026-02-10,49,male,157,light,2779.2,78.3,312.2,135.2,92,6,1746,1.0,84.19
83,2026-02-11,49,male,157,light,2757.2,87.4,315.7,127.2,142,5,2983,1.0,84.27
83,2026-02-12,49,male,157,light,2116.2,134.3,268.7,56.0,33,39,3980,10.0,84.26
83,2026-02-13,49,male,157,light,1744.2,150.6,169.6,51.5,20,36,2518,10.0,84.21
83,2026-02-14,49,male,157,light,2963.2,104.9,284.3,156.2,94,8,2978,1.0,84.31
83,2026-02-15,49,male,157,light,1964.2,143.5,234.8,50.1,24,25,4933,8.3,84.28
83,2026-02-16,49,male,157,light,2684.2,82.6,265.9,143.3,93,13,2039,1.0,84.35
83,2026-02-17,49,male,157,light,2223.2,122.8,319.1,50.6,38,39,1784,10.0,84.35
83,2026-02-18,49,male,157,light,2085.2,135.9,255.5,57.7,24,31,4908,8.7,84.34
83,2026-02-19,49,male,157,light,1791.2,114.4,217.8,51.4,38,28,4880,8.2,84.29
83,2026-02-20,49,male,157,light,2200.2,126.2,273.0,67.0,41,29,3028,9.0,84.3
83,2026-02-21,49,male,157,light,1681.2,119.6,185.0,51.4,48,33,2016,10.0,84.23
83,2026-02-22,49,male,157,light,2231.2,172.6,231.0,68.5,27,33,2719,10.0,84.24
83,2026-02-23,49,male,157,light,2528.2,69.0,279.9,125.8,130,11,2773,1.0,84.29
83,2026-02-24,49,male,157,light,2682.2,71.2,300.3,132.9,70,8,1525,1.0,84.35
83,2026-02-25,49,male,157,light,2153.2,171.5,235.6,58.3,27,36,3081,9.8,84.35
83,2026-02-26,49,male,157,light,1772.2,129.0,210.8,45.9,34,31,4788,9.3,84.3
83,2026-02-27,49,male,157,light,1938.2,113.6,231.2,62.1,26,35,3394,10.0,84.27
83,2026-02-28,49,male,157,light,2027.2,152.2,242.6,49.8,20,29,3618,8.7,84.25
83,2026-03-01,49,male,157,light,1772.2,97.5,243.8,45.2,32,33,2040,9.8,84.19
83,2026-03-02,49,male,157,light,1920.2,164.7,182.4,59.1,50,26,1557,9.3,84.16
83,2026-03-03,49,male,157,light,1902.2,141.4,209.4,55.5,39,38,4947,9.3,84.13
83,2026-03-04,49,male,157,light,2476.2,84.9,244.3,128.8,101,14,2755,2.0,84.17
83,2026-03-05,49,male,157,light,2103.2,144.1,248.0,59.4,37,39,4708,9.2,84.16
83,2026-03-06,49,male,157,light,2912.2,88.2,297.7,152.1,135,12,3765,1.0,84.25
84,2026-01-06,51,female,188,sedentary,2019.8,174.7,227.4,45.7,35,30,2923,8.9,94.0
84,2026-01-07,51,female,188,sedentary,1676.8,140.0,155.9,54.8,50,37,4608,8.8,93.95
84,2026-01-08,51,female,188,sedentary,2741.8,99.9,246.9,150.5,134,14,3311,1.0,94.04
84,2026-01-09,51,female,188,sedentary,2003.8,161.6,223.0,51.7,23,28,2066,8.8,94.04
84,2026-01-10,51,female,188,sedentary,1548.8,109.2,179.7,43.7,33,30,4541,8.1,93.97
84,2026-01-11,51,female,188,sedentary,2066.8,176.0,207.9,59.0,44,32,2363,10.0,93.98
84,2026-01-12,51,female,188,sedentary,1993.8,101.6,256.7,62.3,33,32,2356,10.0,93.97
84,2026-01-13,51,female,188,sedentary,2117.8,113.1,309.3,47.6,34,38,4745,8.7,93.98
84,2026-01-14,51,female,188,sedentary,1542.8,128.9,179.3,34.4,37,35,3378,9.7,93.92
84,2026-01-15,51,female,188,sedentary,1844.8,142.7,186.9,58.5,43,25,2449,8.7,93.89
84,2026-01-16,51,female,188,sedentary,1634.8,139.1,169.2,44.6,20,29,2969,9.1,93.84
84,2026-01-17,51,female,188,sedentary,1988.8,123.1,264.0,48.9,40,38,4659,8.8,93.83
84,2026-01-18,51,female,188,sedentary,2069.8,161.3,226.5,57.6,31,34,4821,9.0,93.84
84,2026-01-19,51,female,188,sedentary,2016.8,104.9,264.5,59.9,20,37,4382,9.1,93.83
84,2026-01-20,51,female,188,sedentary,2435.8,77.1,307.8,99.6,129,12,4166,4.2,93.89
84,2026-01-21,51,female,188,sedentary,1705.8,110.8,223.9,40.8,20,35,4846,8.9,93.84
84,2026-01-22,51,female,188,sedentary,1984.8,144.0,225.8,56.2,22,35,4763,9.2,93.84
84,2026-01-23,51,female,188,sedentary,1941.8,107.6,258.5,53.1,26,29,1565,9.2,93.82
84,2026-01-24,51,female,188,sedentary,2476.8,78.8,321.8,97.1,133,15,3216,5.0,93.88
84,2026-01-25,51,female,188,sedentary,2618.8,72.6,299.9,125.4,123,10,4569,1.0,93.96
84,2026-01-26,51,female,188,sedentary,1962.8,144.3,202.8,63.8,43,39,4895,9.1,93.95
84,2026-01-27,51,female,188,sedentary,2071.8,152.3,217.1,66.0,30,38,2493,10.0,93.95
84,2026-01-28,51,female,188,sedentary,1759.8,129.5,191.6,52.8,21,38,2352,10.0,93.91
84,2026-01-29,51,female,188,sedentary,2067.8,157.9,237.7,53.9,28,27,4975,7.9,93.92
84,2026-01-30,51,female,188,sedentary,2744.8,78.8,300.7,136.3,102,8,4365,1.0,94.01
84,2026-01-31,51,female,188,sedentary,1541.8,131.0,153.4,44.9,48,30,1653,9.1,93.94
84,2026-02-01,51,female,188,sedentary,1683.8,85.4,229.6,47.1,38,25,2164,9.1,93.9
84,2026-02-02,51,female,188,sedentary,1925.8,98.1,273.3,48.9,30,26,3374,9.2,93.88
84,2026-02-03,51,female,188,sedentary,1845.8,116.7,233.3,49.5,23,26,1988,8.9,93.86
84,2026-02-04,51,female,188,sedentary,2418.8,62.9,310.4,102.8,124,7,3704,2.2,93.91
84,2026-02-05,51,female,188,sedentary,1939.8,163.9,221.6,44.2,36,25,2299,9.3,93.89
84,2026-02-06,51,female,188,sedentary,2096.8,118.4,264.7,62.7,20,32,4773,8.9,93.9
84,2026-02-07,51,female,188,sedentary,2835.8,106.1,324.3,123.8,111,11,4553,2.0,94.01
84,2026-02-08,51,female,188,sedentary,1680.8,126.4,197.1,43.0,37,33,2648,10.0,93.96
84,2026-02-09,51,female,188,sedentary,1925.8,160.7,217.5,45.9,22,26,4686,7.8,93.94
84,2026-02-10,51,female,188,sedentary,2752.8,82.0,311.2,131.1,117,7,4766,1.0,94.04
84,2026-02-11,51,female,188,sedentary,2067.8,172.1,200.4,64.2,30,31,4886,8.7,94.04
84,2026-02-12,51,female,188,sedentary,1586.8,113.0,174.5,48.5,26,25,2945,8.7,93.98
84,2026-02-13,51,female,188,sedentary,1541.8,133.9,168.8,36.8,36,39,3535,10.0,93.92
84,2026-02-14,51,female,188,sedentary,1908.8,114.3,223.0,62.2,33,29,4514,8.1,93.9
84,2026-02-15,51,female,188,sedentary,1709.8,96.1,245.6,38.1,42,28,3996,9.1,93.86
84,2026-02-16,51,female,188,sedentary,1668.8,133.4,189.8,41.8,27,37,4643,8.9,93.81
84,2026-02-17,51,female,188,sedentary,1785.8,101.5,215.4,57.6,39,38,3912,10.0,93.78
84,2026-02-18,51,female,188,sedentary,1858.8,140.6,219.7,46.4,31,25,2750,9.0,93.75
84,2026-02-19,51,female,188,sedentary,1633.8,125.4,174.0,48.5,39,27,3957,9.1,93.7
84,2026-02-20,51,female,188,sedentary,1671.8,112.5,211.1,42.0,32,35,2896,10.0,93.65
84,2026-02-21,51,female,188,sedentary,2362.8,77.8,263.9,110.6,131,6,2529,1.9,93.7
84,2026-02-22,51,female,188,sedentary,1560.8,111.3,170.7,48.1,47,33,3106,9.8,93.63
84,2026-02-23,51,female,188,sedentary,1547.8,81.9,192.1,50.2,22,26,2001,9.1,93.57
84,2026-02-24,51,female,188,sedentary,1582.8,90.7,212.4,41.2,50,30,2806,8.7,93.51
84,2026-02-25,51,female,188,sedentary,1977.8,116.7,242.7,60.0,49,40,4440,9.1,93.5
84,2026-02-26,51,female,188,sedentary,1795.8,132.0,210.0,47.6,43,26,2667,8.7,93.47
84,2026-02-27,51,female,188,sedentary,1816.8,112.6,205.6,60.5,40,30,2925,8.7,93.44
84,2026-02-28,51,female,188,sedentary,1753.8,105.3,235.5,43.4,25,26,3596,8.8,93.41
84,2026-03-01,51,female,188,sedentary,1821.8,134.0,203.6,52.4,29,34,4105,8.8,93.38
84,2026-03-02,51,female,188,sedentary,2582.8,64.8,293.1,127.9,65,5,3048,1.0,93.45
84,2026-03-03,51,female,188,sedentary,1858.8,104.1,265.0,42.5,30,30,3404,9.1,93.42
84,2026-03-04,51,female,188,sedentary,1734.8,115.0,206.0,50.1,29,34,3576,10.0,93.39
84,2026-03-05,51,female,188,sedentary,2062.8,152.8,211.8,67.1,20,32,1820,10.0,93.39
